construccion	md5	posicion	tipo	puntuacion
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3354	aceptor	1.06503e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3354	donante	4.21503e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3355	aceptor	4.68872e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3355	donante	9.39576e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3356	aceptor	7.44204e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3356	donante	9.5211e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3357	aceptor	1.29763e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3357	donante	5.26095e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3358	aceptor	5.24127e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3358	donante	2.80619e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3359	aceptor	2.19785e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3359	donante	3.62163e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3360	aceptor	3.45207e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3360	donante	2.88583e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3361	aceptor	9.71782e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3361	donante	8.5713e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3362	aceptor	1.174e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3362	donante	3.66026e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3363	aceptor	6.13407e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3363	donante	4.50483e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3364	aceptor	8.18242e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3364	donante	2.31659e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3365	aceptor	6.99174e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3365	donante	3.15975e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3366	aceptor	4.52321e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3366	donante	1.43258e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3367	aceptor	1.05008e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3367	donante	1.4615e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3368	aceptor	2.53938e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3368	donante	1.80506e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3369	aceptor	5.09346e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3369	donante	1.67113e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3370	aceptor	8.29713e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3370	donante	4.32064e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3371	aceptor	5.6426e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3371	donante	1.56597e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3372	aceptor	4.00843e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3372	donante	6.47546e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3373	aceptor	2.44295e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3373	donante	9.73293e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3374	aceptor	7.20004e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3374	donante	5.63216e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3375	aceptor	6.6106e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3375	donante	3.27992e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3376	aceptor	3.54168e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3376	donante	7.77034e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3377	aceptor	1.18823e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3377	donante	9.29862e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3378	aceptor	2.40849e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3378	donante	5.4551e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3379	aceptor	1.31552e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3379	donante	1.44504e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3380	aceptor	3.29115e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3380	donante	7.4674e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3381	aceptor	3.54769e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3381	donante	6.11673e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3382	aceptor	1.16237e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3382	donante	3.17327e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3383	aceptor	5.92456e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3383	donante	6.79742e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3384	aceptor	1.17245e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3384	donante	4.81891e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3385	aceptor	2.4657e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3385	donante	6.85721e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3386	aceptor	2.1814e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3386	donante	3.01047e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3387	aceptor	9.07236e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3387	donante	1.22042e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3388	aceptor	4.51447e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3388	donante	2.39874e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3389	aceptor	1.27831e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3389	donante	1.19829e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3390	aceptor	6.50952e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3390	donante	3.7111e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3391	aceptor	1.22867e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3391	donante	1.16524e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3392	aceptor	2.07902e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3392	donante	4.47418e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3393	aceptor	6.29585e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3393	donante	4.55467e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3394	aceptor	1.83471e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3394	donante	3.90038e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3395	aceptor	3.14637e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3395	donante	8.82448e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3396	aceptor	3.13933e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3396	donante	1.85984e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3397	aceptor	4.04646e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3397	donante	7.59451e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3398	aceptor	4.25759e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3398	donante	1.53288e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3399	aceptor	1.08149e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3399	donante	3.54376e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3400	aceptor	2.41735e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3400	donante	1.1323e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3401	aceptor	9.42648e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3401	donante	9.40868e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3402	aceptor	1.64164e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3402	donante	1.47862e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3403	aceptor	0.000454556
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3403	donante	4.03036e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3404	aceptor	2.28393e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3404	donante	6.61464e-09
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3405	aceptor	2.02279e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3405	donante	3.16025e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3406	aceptor	0.000192035
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3406	donante	3.36734e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3407	aceptor	1.47401e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3407	donante	1.13887e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3408	aceptor	1.04793e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3408	donante	7.81912e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3409	aceptor	1.63648e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3409	donante	6.60803e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3410	aceptor	4.0861e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3410	donante	6.51278e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3411	aceptor	5.78438e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3411	donante	2.63248e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3412	aceptor	1.28437e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3412	donante	5.50477e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3413	aceptor	2.39817e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3413	donante	3.56848e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3414	aceptor	3.27311e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3414	donante	8.17848e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3415	aceptor	8.86138e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3415	donante	1.3205e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3416	aceptor	6.12607e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3416	donante	6.4375e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3417	aceptor	2.28572e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3417	donante	1.17657e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3418	aceptor	1.98952e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3418	donante	3.55573e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3419	aceptor	4.86689e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3419	donante	3.87459e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3420	aceptor	9.08981e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3420	donante	5.76808e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3421	aceptor	9.13168e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3421	donante	1.82652e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3422	aceptor	1.30978e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3422	donante	4.89595e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3423	aceptor	6.51083e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3423	donante	2.30004e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3424	aceptor	5.34943e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3424	donante	1.47687e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3425	aceptor	4.96205e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3425	donante	3.95367e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3426	aceptor	1.61951e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3426	donante	9.72048e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3427	aceptor	1.64579e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3427	donante	1.21691e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3428	aceptor	2.50461e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3428	donante	6.14648e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3429	aceptor	6.14537e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3429	donante	0.000115502
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3430	aceptor	0.885016
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3430	donante	7.27399e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3431	aceptor	1.97268e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3431	donante	1.13898e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3432	aceptor	1.27181e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3432	donante	4.52831e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3433	aceptor	2.68217e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3433	donante	1.43929e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3434	aceptor	7.08929e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3434	donante	2.58359e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3435	aceptor	6.489e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3435	donante	2.20402e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3436	aceptor	4.59101e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3436	donante	4.06505e-08
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3437	aceptor	4.28515e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3437	donante	1.14005e-07
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3438	aceptor	1.33488e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3438	donante	1.87915e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3439	aceptor	4.02417e-05
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3439	donante	1.33925e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3440	aceptor	7.13286e-06
mvm_actual__3utr1502	b1a5a0601146013de908080e93a7fa22	3440	donante	7.54484e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	429	aceptor	7.3758e-05
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	429	donante	0.109261
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	1131	aceptor	1.73975e-05
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	1131	donante	0.0612175
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	1156	aceptor	4.80099e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	1156	donante	0.0572774
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	1516	aceptor	6.71232e-05
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	1516	donante	0.75488
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3120	aceptor	8.47667e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3120	donante	7.42278e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3121	aceptor	1.01687e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3121	donante	1.68084e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3122	aceptor	6.36656e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3122	donante	3.63816e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3123	aceptor	1.45203e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3123	donante	9.32323e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3124	aceptor	4.12578e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3124	donante	2.87859e-05
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3125	aceptor	9.31185e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3125	donante	8.0818e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3126	aceptor	1.66014e-05
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3126	donante	0.0282804
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3127	aceptor	1.52414e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3127	donante	1.06264e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3128	aceptor	2.19743e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3128	donante	3.43874e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3129	aceptor	1.88677e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3129	donante	5.16888e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3130	aceptor	4.14587e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3130	donante	3.75041e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3131	aceptor	1.82921e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3131	donante	5.9001e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3132	aceptor	1.34226e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3132	donante	8.07824e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3133	aceptor	4.05619e-05
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3133	donante	0.848035
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3134	aceptor	2.97806e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3134	donante	2.36402e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3135	aceptor	3.04106e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3135	donante	1.38946e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3136	aceptor	2.67611e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3136	donante	1.7084e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3137	aceptor	3.35312e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3137	donante	1.51503e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3138	aceptor	1.01629e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3138	donante	1.01747e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3139	aceptor	1.07292e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3139	donante	5.16859e-05
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3140	aceptor	6.26064e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3140	donante	3.13625e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3141	aceptor	5.35952e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3141	donante	7.56646e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3142	aceptor	8.60688e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3142	donante	1.31918e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3143	aceptor	2.6002e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3143	donante	1.00138e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3144	aceptor	2.64652e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3144	donante	7.38981e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3145	aceptor	1.2373e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3145	donante	1.41541e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3146	aceptor	2.18085e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3146	donante	8.11767e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3147	aceptor	1.48405e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3147	donante	1.70446e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3148	aceptor	6.48048e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3148	donante	2.01547e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3149	aceptor	8.83659e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3149	donante	2.7244e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3150	aceptor	2.24908e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3150	donante	2.02521e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3151	aceptor	6.73943e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3151	donante	7.74083e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3152	aceptor	2.90616e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3152	donante	3.30506e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3153	aceptor	4.26072e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3153	donante	9.43027e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3154	aceptor	1.18752e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3154	donante	5.18214e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3155	aceptor	8.25161e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3155	donante	3.45244e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3156	aceptor	1.07348e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3156	donante	1.59798e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3157	aceptor	1.97888e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3157	donante	8.24814e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3158	aceptor	1.18448e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3158	donante	1.76881e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3159	aceptor	1.59424e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3159	donante	1.34633e-06
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3160	aceptor	3.48984e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3160	donante	4.21507e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3161	aceptor	2.09926e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3161	donante	4.06929e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3162	aceptor	4.9538e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3162	donante	6.91017e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3163	aceptor	2.99e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3163	donante	1.65875e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3164	aceptor	4.35495e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3164	donante	3.5081e-07
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3165	aceptor	4.04752e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3165	donante	1.61628e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3166	aceptor	7.0681e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3166	donante	8.87163e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3167	aceptor	5.71566e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3167	donante	1.25042e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3168	aceptor	7.78608e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3168	donante	8.80636e-09
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3169	aceptor	2.27499e-08
mvm_actual__3utr1601	d9d1e4e5df0dbbd7a257f34264c808af	3169	donante	8.15236e-08
